Word,Probability
tài_trợ_vốn,0.00017047391749062393
kỹ_thuật_số,0.0005114217524718718
tổng_cộng,0.0005114217524718718
dẫn_dắt,0.00034094783498124785
hạn_mức,0.00017047391749062393
trị_giá,0.00034094783498124785
một_vài,0.00017047391749062393
sắp,0.00017047391749062393
sáng_lập,0.0005114217524718718
kiêm,0.0010228435049437436
củng_cố,0.0005114217524718718
tư_cách,0.00017047391749062393
siêu,0.0005114217524718718
khắp,0.0006818956699624957
phân_bổ,0.00034094783498124785
cựu,0.0005114217524718718
chọn,0.00034094783498124785
trọng_yếu,0.00017047391749062393
đầy,0.00034094783498124785
hoá,0.0005114217524718718
ngày_một,0.0005114217524718718
lớn_mạnh,0.00017047391749062393
mong_muốn,0.0010228435049437436
bản_địa_hóa,0.00017047391749062393
giờ,0.00017047391749062393
kịp_thời,0.0008523695874531196
khác_biệt,0.0005114217524718718
cửa_hàng,0.0005114217524718718
one,0.00017047391749062393
stop,0.00017047391749062393
shop,0.00017047391749062393
trí_tuệ,0.00017047391749062393
nhân_tạo,0.00017047391749062393
tài_trợ,0.0008523695874531196
nhắn_tin,0.00034094783498124785
ví,0.00034094783498124785
vô_vàn,0.00017047391749062393
trụ_sở_tại,0.0011933174224343676
dự_định,0.00017047391749062393
hiện_diện,0.00034094783498124785
nơi,0.0005114217524718718
sinh_viên,0.00017047391749062393
giải_quyết,0.0015342652574156155
điển_hình,0.00034094783498124785
thiếu_hụt,0.00017047391749062393
nhãn_hiệu,0.00017047391749062393
nhãn,0.00017047391749062393
bán_buôn,0.00017047391749062393
rót,0.00017047391749062393
đánh_dấu,0.00017047391749062393
mối,0.0010228435049437436
quan_hệ,0.0006818956699624957
hợp_tác_chiến_lược,0.00034094783498124785
đại_lý,0.00017047391749062393
toàn_quốc,0.0010228435049437436
thỏa_thuận,0.0008523695874531196
hỗ_trợ_giúp,0.00017047391749062393
phổ_biến,0.0005114217524718718
gian_hàng,0.00017047391749062393
dễ_dàng,0.0008523695874531196
hóa,0.0006818956699624957
theo_dõi,0.0010228435049437436
hộ,0.0005114217524718718
chứng_tỏ,0.00017047391749062393
ấn_tượng,0.0005114217524718718
tham_vọng,0.00034094783498124785
start,0.00017047391749062393
up,0.00017047391749062393
quà,0.0005114217524718718
tặng,0.0005114217524718718
hành_trình,0.0006818956699624957
trưởng_thành,0.00034094783498124785
công_cuộc,0.00034094783498124785
đấu_tranh,0.00017047391749062393
góp,0.0015342652574156155
sức,0.0005114217524718718
sự_nghiệp,0.00017047391749062393
hội_nhập,0.00017047391749062393
bản_lĩnh,0.00017047391749062393
ngừng,0.0006818956699624957
trui_rèn,0.00017047391749062393
ngày_càng_tỏa,0.00017047391749062393
vững_chắc,0.00034094783498124785
thành_tích,0.00017047391749062393
vinh_dự,0.00034094783498124785
tặng_thưởng,0.00017047391749062393
danh_hiệu,0.0005114217524718718
cao_quý,0.00017047391749062393
ghi,0.00034094783498124785
son,0.00017047391749062393
chủ_lực,0.0005114217524718718
chủ_đạo,0.00017047391749062393
vững_vàng,0.00017047391749062393
gương_mẫu,0.00017047391749062393
nghiêm_túc_chấp_hành,0.00017047391749062393
khắc_phục,0.0005114217524718718
bao_cấp,0.00017047391749062393
bứt_phá,0.00017047391749062393
thành_tựu,0.00017047391749062393
hết_sức,0.00034094783498124785
trực_thuộc,0.00034094783498124785
trao_tặng,0.0005114217524718718
phần_thưởng,0.00017047391749062393
trình,0.0005114217524718718
bền_bỉ,0.00017047391749062393
cống_hiến,0.00017047391749062393
suốt,0.0010228435049437436
to_lớn,0.00017047391749062393
kết_tinh,0.00017047391749062393
tinh_thần,0.0010228435049437436
sáng_tạo,0.0005114217524718718
ý_chí,0.00017047391749062393
quyết_tâm,0.00034094783498124785
lớp,0.00017047391749062393
thấm_đẫm,0.00017047391749062393
tư_duy,0.00034094783498124785
bản_sắc,0.00017047391749062393
vô_giá,0.00034094783498124785
vững,0.0005114217524718718
đón_nhận,0.00034094783498124785
thời_cơ,0.00017047391749062393
kỷ_nguyên,0.00017047391749062393
cách_mạng,0.00017047391749062393
tươi_sáng,0.00034094783498124785
quý_báu,0.00017047391749062393
hôm_nay,0.0005114217524718718
thi_đua,0.00017047391749062393
phấn_đấu,0.0005114217524718718
tâm_huyết,0.00017047391749062393
dấu,0.00034094783498124785
khắc_ghi,0.00017047391749062393
rực_rỡ,0.00017047391749062393
thăng_hoa,0.00017047391749062393
ấy,0.00017047391749062393
thế_kỷ,0.00034094783498124785
dựng,0.00034094783498124785
xây,0.00017047391749062393
công_sức,0.00017047391749062393
bao,0.00017047391749062393
chứa,0.00034094783498124785
tình_yêu,0.00017047391749062393
vạn,0.00017047391749062393
con_người,0.0006818956699624957
chinh_phục,0.00017047391749062393
đỉnh_cao,0.00017047391749062393
tư_tưởng,0.00017047391749062393
tình_cảm,0.00017047391749062393
đạo_đức,0.00017047391749062393
phẩm_chất,0.00017047391749062393
tài_năng,0.00017047391749062393
tiến_trình,0.00017047391749062393
tạo_dựng,0.00034094783498124785
chữ,0.00017047391749062393
tin_cậy,0.0005114217524718718
sử,0.00017047391749062393
hào_hùng,0.00017047391749062393
dân_tộc,0.0006818956699624957
sứ_mệnh,0.00017047391749062393
chi_viện,0.00017047391749062393
chủ_nghĩa,0.00034094783498124785
cổ_phần_hóa,0.00017047391749062393
tiền_lệ,0.00017047391749062393
nhà_nước_lớn,0.00017047391749062393
ra_công_chúng,0.00034094783498124785
chuyên_doanh,0.00017047391749062393
đối_ngoại,0.00017047391749062393
chuyển_mình,0.00017047391749062393
đa_năng,0.00017047391749062393
mạng_lưới,0.0006818956699624957
chuyển_dịch,0.00034094783498124785
đa,0.00034094783498124785
cột,0.00034094783498124785
bước_ngoặt,0.00017047391749062393
ký_kết,0.0005114217524718718
tạp_chí,0.00017047391749062393
tổ_chức_danh_tiếng,0.00017047391749062393
bình_chọn,0.00017047391749062393
tín_nhiệm,0.00017047391749062393
làm_nên,0.00017047391749062393
chuẩn_mực,0.00034094783498124785
chuyên_nghiệp,0.00034094783498124785
trình_bày,0.00017047391749062393
tuân_thủ,0.00034094783498124785
thông_lệ,0.00017047391749062393
tiệm,0.00034094783498124785
cận,0.00034094783498124785
công_nhận,0.0005114217524718718
tài_chính_quốc_tế,0.00017047391749062393
kháng_chiến,0.00017047391749062393
vận_dụng,0.0005114217524718718
linh_hoạt,0.0006818956699624957
nghiệp_vụ,0.0005114217524718718
ngoại_tệ,0.00034094783498124785
điều_chuyển,0.00017047391749062393
viện_trợ,0.00017047391749062393
chiến_trường,0.00017047391749062393
tái_cơ_cấu,0.0013637913399249914
quyết_liệt,0.0008523695874531196
tổng_thể,0.0005114217524718718
sáng_kiến,0.00017047391749062393
nhận_thức,0.0005114217524718718
mô,0.00017047391749062393
thức,0.00017047391749062393
cam_go,0.00017047391749062393
đòi_hỏi,0.00034094783498124785
tìm_tòi,0.00017047391749062393
học_hỏi,0.00034094783498124785
tồn_tại,0.0008523695874531196
cốt_lõi,0.0005114217524718718
đồng_chí,0.00034094783498124785
trồng,0.00034094783498124785
cây,0.00017047391749062393
phát_động,0.00017047391749062393
cây_xanh,0.00017047391749062393
xanh,0.0005114217524718718
phương_châm,0.00034094783498124785
hài,0.00034094783498124785
hòa,0.00034094783498124785
kèm,0.00034094783498124785
nền_móng,0.00034094783498124785
nhảy_vọt,0.00017047391749062393
mười,0.00017047391749062393
dấu_ấn,0.00017047391749062393
ngoạn_mục,0.00017047391749062393
thiết_lập,0.0006818956699624957
tiến,0.00017047391749062393
xếp,0.00017047391749062393
thành_quả,0.00017047391749062393
tự_hào,0.0005114217524718718
phong_tặng,0.00017047391749062393
đức,0.00017047391749062393
gần_gũi,0.00017047391749062393
thông_cảm,0.00017047391749062393
sẻ,0.00017047391749062393
chia,0.0013637913399249914
ý_thức,0.00017047391749062393
sâu_sắc,0.0008523695874531196
thiết_thực,0.0006818956699624957
an_sinh,0.0008523695874531196
thịnh_vượng,0.00017047391749062393
đồng_bộ,0.00017047391749062393
xem,0.0010228435049437436
chăm_lo,0.00017047391749062393
đời_sống,0.00034094783498124785
hình_thành,0.0008523695874531196
thăng_trầm,0.00017047391749062393
nhân_tố,0.00017047391749062393
gắn_kết,0.00017047391749062393
nhân_văn,0.0005114217524718718
vẻ_vang,0.00017047391749062393
ngày_nay,0.00017047391749062393
sếu,0.00017047391749062393
đầu_đàn,0.00017047391749062393
đường_dẫn_dắt,0.00017047391749062393
thành_phần,0.00017047391749062393
chúc_mừng,0.00034094783498124785
nhân_dịp,0.00017047391749062393
hiện_thực_hóa,0.00017047391749062393
mục_tiêu_đề,0.00017047391749062393
tập_trung_thực_hiện,0.00017047391749062393
đột_phá,0.0005114217524718718
nhân_lực,0.0008523695874531196
hoàn_thiện,0.0006818956699624957
sức_mạnh,0.0005114217524718718
trọng_tâm,0.0008523695874531196
thực_thi,0.0008523695874531196
ngành_nghề,0.00034094783498124785
miễn_giảm,0.00017047391749062393
tiện_ích,0.0006818956699624957
chuyển_giao,0.00034094783498124785
bắt_buộc,0.0006818956699624957
bao_giờ,0.00017047391749062393
trăm,0.00017047391749062393
coi_trọng,0.00017047391749062393
bồi_dưỡng,0.00017047391749062393
đội_ngũ,0.0005114217524718718
vững_mạnh,0.00017047391749062393
cơ_đồ,0.00017047391749062393
tích_lũy,0.00017047391749062393
tay,0.00034094783498124785
vận_hội,0.00017047391749062393
mơ_ước,0.00017047391749062393
biết_bao,0.00017047391749062393
tăng_tốc,0.00017047391749062393
khát_vọng,0.00017047391749062393
đoàn_kết,0.00017047391749062393
đồng_tâm,0.00017047391749062393
hiệp_lực,0.00017047391749062393
tập_thể,0.00017047391749062393
tiếp,0.0008523695874531196
trang,0.00034094783498124785
trở_xuống,0.00017047391749062393
cố_định,0.00034094783498124785
ngắn_hạn,0.0005114217524718718
lưu_động,0.00034094783498124785
lương,0.00017047391749062393
thông_thường,0.00017047391749062393
bây_giờ,0.00017047391749062393
tư_vấn,0.00034094783498124785
đặc_quyền,0.00034094783498124785
vượt_trội,0.0008523695874531196
nhanh_chóng,0.0010228435049437436
công_cụ,0.0005114217524718718
ưu_việt,0.00017047391749062393
vô_cùng,0.0005114217524718718
hấp_dẫn,0.00017047391749062393
tận_hưởng,0.00017047391749062393
hình_tượng,0.00017047391749062393
